,time,product_id,low,close,volume,volatility,pct_change,day_of_week,day_name,volume_lag_1,volume_lag_3,volume_lag_7,RSI,MACD,Signal_Line,volatility_7d,volatility_14d,volatility_30d,momentum_1d,momentum_7d,momentum_30d,RSI_14,pct_change_lag_1,pct_change_lag_3,pct_change_lag_7
14,2021-07-17,LTC-USD,117.73,120.02,108808.45494968,4.433874118746283,-0.0054690089492874,4,Friday,130554.60380952,130554.60380952,130554.60380952,71.890756302521,-0.052649572649571,-0.0105299145299142,0.1373879177539357,0.1397101703023524,0.2225010178159379,-0.0054690089492874,0.0298309579052038,0.5309910507126283,78.98173474780872,-0.0054690089492874,-0.0054690089492874,-0.0054690089492874
15,2021-07-17,UNI-USD,15.9491,16.1085,297797.311875,4.905605958956937,-0.0144632270616522,4,Friday,516547.275849,516547.275849,516547.275849,70.53537526895332,-0.0188581196581196,-0.0037716239316239,0.1942508891124892,0.1989699966597441,0.2728560956174015,-0.0144632270616522,0.1378350433468544,0.8525350415114195,75.16227303856907,-0.0144632270616522,-0.0144632270616522,-0.0144632270616522
16,2021-07-17,COMP-USD,365.04,378.94,16444.422,6.339031339031336,0.0300361521106853,4,Friday,23815.536,23815.536,23815.536,58.56502242152467,0.881481481481444,0.1762962962962888,0.1712039288733099,0.1812499891789107,0.2860496209296344,0.0300361521106853,0.1363179211177254,0.3292016635407324,58.238869090724535,0.0300361521106853,0.0300361521106853,0.0300361521106853
17,2021-07-17,SOL-USD,26.0,26.764,371501.752,7.007692307692305,0.0177973836324916,4,Friday,336913.017,336913.017,336913.017,69.10202521971725,0.0373333333333327,0.0074666666666665,0.182736466615495,0.2139772414731276,0.3501834808187305,0.0177973836324916,0.0852981442044418,1.0366595679951325,74.78487871019239,0.0177973836324916,0.0177973836324916,0.0177973836324916
18,2021-07-18,LINK-USD,15.16,15.47617,1313944.66,6.074142480211071,0.0075802064357859,5,Saturday,1919231.09,2246280.75,2246280.75,74.71713939916837,0.0262669117945471,0.0067864102791374,0.1590564294321275,0.2243411689142816,0.2827081691974709,0.0075802064357859,0.0833150148658463,0.8322183675062977,78.51158718627102,0.0078814249427314,0.0078814249427314,0.0078814249427314
19,2021-07-18,ADA-USD,1.1674,1.1815,20204036.8,4.445776940209016,0.0072463768115942,5,Saturday,30485996.64,36764908.57,36764908.57,65.08688783570301,0.000904242660368,0.0002012701844952,0.1453447136056966,0.1431726377455707,0.260851719112835,0.0072463768115942,0.031159296568209,0.8512890558306301,70.00253689625303,0.001365886972853,0.001365886972853,0.001365886972853
20,2021-07-18,UNI-USD,16.0362,16.3096,278674.863566,7.0839725121911625,0.0124840922494335,5,Saturday,297797.311875,516547.275849,516547.275849,70.53537526895332,-0.0173759271434477,-0.0064924845739886,0.1942508891124892,0.1989699966597441,0.2728560956174015,0.0124840922494335,0.1378350433468544,0.8525350415114195,75.16227303856907,-0.0144632270616522,-0.0144632270616522,-0.0144632270616522
21,2021-07-18,LTC-USD,116.37,119.13,103714.04776396,6.642605482512666,-0.0074154307615397,5,Saturday,108808.45494968,130554.60380952,130554.60380952,71.890756302521,-0.164296393698109,-0.0412832103635531,0.1373879177539357,0.1397101703023524,0.2225010178159379,-0.0074154307615397,0.0298309579052038,0.5309910507126283,78.98173474780872,-0.0054690089492874,-0.0054690089492874,-0.0054690089492874
22,2021-07-18,SOL-USD,26.265,26.696,187697.59,5.665334094802968,-0.0025407263488267,5,Saturday,371501.752,336913.017,336913.017,69.10202521971725,0.0607331433998119,0.0181199620132956,0.182736466615495,0.2139772414731276,0.3501834808187305,-0.0025407263488267,0.0852981442044418,1.0366595679951325,74.78487871019239,0.0177973836324916,0.0177973836324916,0.0177973836324916
23,2021-07-18,COMP-USD,371.37,378.98,11851.239,7.367315615154702,0.0001055576080646,5,Saturday,16444.422,23815.536,23815.536,58.56502242152467,1.565246385987109,0.4540863142344529,0.1712039288733099,0.1812499891789107,0.2860496209296344,0.0001055576080646,0.1363179211177254,0.3292016635407324,58.238869090724535,0.0300361521106853,0.0300361521106853,0.0300361521106853
24,2021-07-18,MATIC-USD,0.7858,0.7938,33695683.2,9.455332145584109,-0.0103478369280639,5,Saturday,38402667.8,48841919.5,48841919.5,69.93572084481175,-0.0019485069114698,-0.0005058495304421,0.3340584079692,0.3331617672608793,0.4201388300883131,-0.0103478369280639,0.1711045364891517,0.8086785009861932,72.82022864242968,-0.0112179487179486,-0.0112179487179486,-0.0112179487179486
25,2021-07-18,ETH-USD,1878.67,1891.46,124679.10845278,6.160209084086083,-0.0043637320700091,5,Saturday,113724.29716977,184221.68200937,184221.68200937,84.5215683064582,2.523586334526499,0.7922796600677067,0.1362442836919644,0.1364482665012988,0.2202907544353651,-0.0043637320700091,0.1324245426748063,0.7637410639136595,88.58685053039889,0.0120017898807811,0.0120017898807811,0.0120017898807811
26,2021-07-18,BTC-USD,31125.6,31788.25,5006.4831051,4.255018377155786,0.0080656030286125,5,Saturday,5695.57411588,10006.47793721,10006.47793721,84.23425633687783,40.90694978125248,10.04295120981202,0.1041070475350851,0.1237956759568589,0.1894822973629579,0.0080656030286125,0.0719764139612324,0.4978463148088794,88.5234352023229,0.0046466713775874,0.0046466713775874,0.0046466713775874
27,2021-07-19,COMP-USD,334.87,340.39,29131.186,13.444023053722336,-0.101825953876194,6,Sunday,11851.239,23815.536,23815.536,58.56502242152467,-0.9952824937989248,0.1642125526277773,0.1712039288733099,0.1812499891789107,0.2860496209296344,-0.101825953876194,0.1363179211177254,0.3292016635407324,58.238869090724535,0.0001055576080646,0.0300361521106853,0.0300361521106853
28,2021-07-19,LTC-USD,111.84,113.17,135210.96479477,7.930972818311865,-0.0500293796692687,6,Sunday,103714.04776396,130554.60380952,130554.60380952,71.890756302521,-0.7253382461583726,-0.178094217522517,0.1373879177539357,0.1397101703023524,0.2225010178159379,-0.0500293796692687,0.0298309579052038,0.5309910507126283,78.98173474780872,-0.0074154307615397,-0.0054690089492874,-0.0054690089492874
29,2021-07-19,ETH-USD,1805.47,1818.44,191611.5191467,6.268727810487023,-0.038605098706819,6,Sunday,124679.10845278,184221.68200937,184221.68200937,84.5215683064582,-2.761074538952471,0.0816088202636711,0.1362442836919644,0.1364482665012988,0.2202907544353651,-0.038605098706819,0.1324245426748063,0.7637410639136595,88.58685053039889,-0.0043637320700091,0.0120017898807811,0.0120017898807811
30,2021-07-19,BTC-USD,30429.99,30842.03,11027.00528966,4.7907672661081975,-0.0297663444826311,6,Sunday,5006.4831051,10006.47793721,10006.47793721,84.23425633687783,-12.107110087235924,5.612938950402431,0.1041070475350851,0.1237956759568589,0.1894822973629579,-0.0297663444826311,0.0719764139612324,0.4978463148088794,88.5234352023229,0.0080656030286125,0.0046466713775874,0.0046466713775874
31,2021-07-19,UNI-USD,15.4052,15.7385,670108.122472,8.917118894918595,-0.0350161867856967,6,Sunday,278674.863566,516547.275849,516547.275849,70.53537526895332,-0.0615744836958462,-0.0175088843983602,0.1942508891124892,0.1989699966597441,0.2728560956174015,-0.0350161867856967,0.1378350433468544,0.8525350415114195,75.16227303856907,0.0124840922494335,-0.0144632270616522,-0.0144632270616522
32,2021-07-19,LINK-USD,14.4136,14.52696,2750622.16,8.439251817727703,-0.0613336503799065,6,Sunday,1313944.66,2246280.75,2246280.75,74.71713939916837,-0.0366802068424032,-0.0019069131451707,0.1590564294321275,0.2243411689142816,0.2827081691974709,-0.0613336503799065,0.0833150148658463,0.8322183675062977,78.51158718627102,0.0075802064357859,0.0078814249427314,0.0078814249427314
33,2021-07-19,MATIC-USD,0.7286,0.7337,45408560.6,9.840790557233047,-0.0757117661879566,6,Sunday,33695683.2,48841919.5,48841919.5,69.93572084481175,-0.0076784662943152,-0.0019403728832167,0.3340584079692,0.3331617672608793,0.4201388300883131,-0.0757117661879566,0.1711045364891517,0.8086785009861932,72.82022864242968,-0.0103478369280639,-0.0112179487179486,-0.0112179487179486
34,2021-07-19,ADA-USD,1.1159,1.1226,38666530.06,6.837530244645581,-0.0498518831993228,6,Sunday,20204036.8,36764908.57,36764908.57,65.08688783570301,-0.0031961845594039,-0.0004782207642846,0.1453447136056966,0.1431726377455707,0.260851719112835,-0.0498518831993228,0.031159296568209,0.8512890558306301,70.00253689625303,0.0072463768115942,0.001365886972853,0.001365886972853
35,2021-07-19,SOL-USD,24.0,24.524,704230.827,11.295833333333327,-0.0813605034462091,6,Sunday,187697.59,336913.017,336913.017,69.10202521971725,-0.0948907449344282,-0.0044821793762491,0.182736466615495,0.2139772414731276,0.3501834808187305,-0.0813605034462091,0.0852981442044418,1.0366595679951325,74.78487871019239,-0.0025407263488267,0.0177973836324916,0.0177973836324916
36,2021-07-20,BTC-USD,29301.56,29796.16,18114.15286104,5.9760982009149,-0.0339105435018382,0,Monday,11027.00528966,5695.57411588,10006.47793721,84.23425633687783,-136.93559448462838,-22.89676773660373,0.1041070475350851,0.1237956759568589,0.1894822973629579,-0.0339105435018382,0.0719764139612324,0.4978463148088794,88.5234352023229,-0.0297663444826311,0.0046466713775874,0.0046466713775874
37,2021-07-20,ADA-USD,1.025,1.0559,98783713.28,10.878048780487822,-0.0594156422590415,0,Monday,38666530.06,30485996.64,36764908.57,65.08688783570301,-0.0116931439531351,-0.0027212054020547,0.1453447136056966,0.1431726377455707,0.260851719112835,-0.0594156422590415,0.031159296568209,0.8512890558306301,70.00253689625303,-0.0498518831993228,0.001365886972853,0.001365886972853
38,2021-07-20,COMP-USD,310.15,349.82,50969.963,16.359825890698055,0.0277035165545405,0,Monday,29131.186,16444.422,23815.536,58.56502242152467,-2.2378019011093784,-0.3161903381196538,0.1712039288733099,0.1812499891789107,0.2860496209296344,0.0277035165545405,0.1363179211177254,0.3292016635407324,58.238869090724535,-0.101825953876194,0.0300361521106853,0.0300361521106853
39,2021-07-20,LINK-USD,13.3849,13.7441,4120032.39,10.441841179239288,-0.0538901463210472,0,Monday,2750622.16,1919231.09,2246280.75,74.71713939916837,-0.1480301122492164,-0.0311315529659798,0.1590564294321275,0.2243411689142816,0.2827081691974709,-0.0538901463210472,0.0833150148658463,0.8322183675062977,78.51158718627102,-0.0613336503799065,0.0078814249427314,0.0078814249427314
40,2021-07-20,ETH-USD,1718.41,1786.46,278984.79921803,7.1216997107791435,-0.0175865027166142,0,Monday,191611.5191467,113724.29716977,184221.68200937,84.5215683064582,-9.4211242314052,-1.8189377900701036,0.1362442836919644,0.1364482665012988,0.2202907544353651,-0.0175865027166142,0.1324245426748063,0.7637410639136595,88.58685053039889,-0.038605098706819,0.0120017898807811,0.0120017898807811
41,2021-07-20,UNI-USD,14.4033,14.5585,1517518.823204,10.871814098158069,-0.0749753788480477,0,Monday,670108.122472,297797.311875,516547.275849,70.53537526895332,-0.1896323330323888,-0.0519335741251659,0.1942508891124892,0.1989699966597441,0.2728560956174015,-0.0749753788480477,0.1378350433468544,0.8525350415114195,75.16227303856907,-0.0350161867856967,-0.0144632270616522,-0.0144632270616522
42,2021-07-20,MATIC-USD,0.6221,0.6886,127303878.5,18.72689278251086,-0.0614692653673163,0,Monday,45408560.6,38402667.8,48841919.5,69.93572084481175,-0.0156779676194012,-0.0046878918304536,0.3340584079692,0.3331617672608793,0.4201388300883131,-0.0614692653673163,0.1711045364891517,0.8086785009861932,72.82022864242968,-0.0757117661879566,-0.0112179487179486,-0.0112179487179486
43,2021-07-20,SOL-USD,22.139,23.472,684942.446,12.891277835493922,-0.0428967541999674,0,Monday,704230.827,371501.752,336913.017,69.10202521971725,-0.2996571446842218,-0.0635171724378436,0.182736466615495,0.2139772414731276,0.3501834808187305,-0.0428967541999674,0.0852981442044418,1.0366595679951325,74.78487871019239,-0.0813605034462091,0.0177973836324916,0.0177973836324916
44,2021-07-20,LTC-USD,103.88,107.3,248413.40790394,10.762418174817103,-0.0518688698418309,0,Monday,135210.96479477,108808.45494968,130554.60380952,71.890756302521,-1.6248970964202982,-0.4674547933020733,0.1373879177539357,0.1397101703023524,0.2225010178159379,-0.0518688698418309,0.0298309579052038,0.5309910507126283,78.98173474780872,-0.0500293796692687,-0.0054690089492874,-0.0054690089492874
45,2021-07-21,ETH-USD,1754.27,1996.18,263702.46075895,15.89778084331375,0.1173941761920223,1,Tuesday,278984.79921803,124679.10845278,184221.68200937,84.5215683064582,2.1980519267176533,-1.0155398467125525,0.1362442836919644,0.1364482665012988,0.2202907544353651,0.1173941761920223,0.1324245426748063,0.7637410639136595,88.58685053039889,-0.0175865027166142,-0.0043637320700091,0.0120017898807811
46,2021-07-21,COMP-USD,337.95,377.31,43907.192,18.064802485574795,0.0785832713967182,1,Tuesday,50969.963,11851.239,23815.536,58.56502242152467,-0.9928492783342904,-0.4515221261625812,0.1712039288733099,0.1812499891789107,0.2860496209296344,0.0785832713967182,0.1363179211177254,0.3292016635407324,58.238869090724535,0.0277035165545405,0.0001055576080646,0.0300361521106853
47,2021-07-21,ADA-USD,1.038,1.1703,67158180.72,18.121387283236988,0.1083435931432899,1,Tuesday,98783713.28,20204036.8,36764908.57,65.08688783570301,-0.0090911247436298,-0.0039951892703697,0.1453447136056966,0.1431726377455707,0.260851719112835,0.1083435931432899,0.031159296568209,0.8512890558306301,70.00253689625303,-0.0594156422590415,0.0072463768115942,0.001365886972853
48,2021-07-21,SOL-USD,22.818,26.691,648433.046,20.413708475764736,0.137142126789366,1,Tuesday,684942.446,187697.59,336913.017,69.10202521971725,-0.1998854391356666,-0.0907908257774082,0.182736466615495,0.2139772414731276,0.3501834808187305,0.137142126789366,0.0852981442044418,1.0366595679951325,74.78487871019239,-0.0428967541999674,-0.0025407263488267,0.0177973836324916
49,2021-07-21,MATIC-USD,0.6689,0.8897,180321987.2,43.51921064434144,0.2920418239907059,1,Tuesday,127303878.5,33695683.2,48841919.5,69.93572084481175,-0.0057245516476662,-0.0048952237938961,0.3340584079692,0.3331617672608793,0.4201388300883131,0.2920418239907059,0.1711045364891517,0.8086785009861932,72.82022864242968,-0.0614692653673163,-0.0103478369280639,-0.0112179487179486
50,2021-07-21,LINK-USD,13.45593,15.295,3217956.0,17.202898647659428,0.1128411463828116,1,Tuesday,4120032.39,1313944.66,2246280.75,74.71713939916837,-0.1098645952631116,-0.0468781614254062,0.1590564294321275,0.2243411689142816,0.2827081691974709,0.1128411463828116,0.0833150148658463,0.8322183675062977,78.51158718627102,-0.0538901463210472,0.0075802064357859,0.0078814249427314
51,2021-07-21,LTC-USD,105.08,117.83,203854.10068571,13.456414160639511,0.0981360671015842,1,Tuesday,248413.40790394,103714.04776396,130554.60380952,71.890756302521,-1.4711623255836912,-0.6681962997583969,0.1373879177539357,0.1397101703023524,0.2225010178159379,0.0981360671015842,0.0298309579052038,0.5309910507126283,78.98173474780872,-0.0518688698418309,-0.0074154307615397,-0.0054690089492874
52,2021-07-21,BTC-USD,29501.02,32135.19,15598.47830878,11.26733923098252,0.0785010551695251,1,Tuesday,18114.15286104,5006.4831051,10006.47793721,84.23425633687783,-46.5858817534172,-27.634590539966425,0.1041070475350851,0.1237956759568589,0.1894822973629579,0.0785010551695251,0.0719764139612324,0.4978463148088794,88.5234352023229,-0.0339105435018382,0.0080656030286125,0.0046466713775874
53,2021-07-21,UNI-USD,14.02,16.7296,801143.026103,20.378031383737515,0.1491293745921627,1,Tuesday,1517518.823204,278674.863566,516547.275849,70.53537526895332,-0.1146083422501078,-0.0644685277501543,0.1942508891124892,0.1989699966597441,0.2728560956174015,0.1491293745921627,0.1378350433468544,0.8525350415114195,75.16227303856907,-0.0749753788480477,0.0124840922494335,-0.0144632270616522
54,2021-07-22,SOL-USD,25.935,27.713,533994.037,8.706381337960297,0.038290060319958,2,Wednesday,648433.046,704230.827,336913.017,69.10202521971725,-0.0379117616929463,-0.0802150129605158,0.182736466615495,0.2139772414731276,0.3501834808187305,0.038290060319958,0.0852981442044418,1.0366595679951325,74.78487871019239,0.137142126789366,-0.0813605034462091,0.0177973836324916
55,2021-07-22,LINK-USD,14.96639,16.08147,1746202.93,8.131286168541648,0.0514200719189277,2,Wednesday,3217956.0,2750622.16,2246280.75,74.71713939916837,-0.01597247118268,-0.040697023376861,0.1590564294321275,0.2243411689142816,0.2827081691974709,0.0514200719189277,0.0833150148658463,0.8322183675062977,78.51158718627102,0.1128411463828116,-0.0613336503799065,0.0078814249427314
56,2021-07-22,MATIC-USD,0.845,0.88,121874952.5,10.343195266272192,-0.0109025514218276,2,Wednesday,180321987.2,45408560.6,48841919.5,69.93572084481175,0.0013651566110737,-0.0036431477129021,0.3340584079692,0.3331617672608793,0.4201388300883131,-0.0109025514218276,0.1711045364891517,0.8086785009861932,72.82022864242968,0.2920418239907059,-0.0757117661879566,-0.0112179487179486
57,2021-07-22,LTC-USD,115.63,120.74,121783.80561523,5.59543371097466,0.0246965967919883,2,Wednesday,203854.10068571,135210.96479477,130554.60380952,71.890756302521,-1.1018127207905195,-0.7549195839648215,0.1373879177539357,0.1397101703023524,0.2225010178159379,0.0246965967919883,0.0298309579052038,0.5309910507126283,78.98173474780872,0.0981360671015842,-0.0500293796692687,-0.0054690089492874
58,2021-07-22,COMP-USD,368.36,414.48,39504.753,12.767401455098264,0.098513158940924,2,Wednesday,43907.192,29131.186,23815.536,58.56502242152467,2.958983680003314,0.2305790350705978,0.1712039288733099,0.1812499891789107,0.2860496209296344,0.098513158940924,0.1363179211177254,0.3292016635407324,58.238869090724535,0.0785832713967182,-0.101825953876194,0.0300361521106853
59,2021-07-22,UNI-USD,16.0793,17.5854,738895.894807,9.58312861878316,0.0511548393267022,2,Wednesday,801143.026103,670108.122472,516547.275849,70.53537526895332,0.0137461615508236,-0.0488255898899587,0.1942508891124892,0.1989699966597441,0.2728560956174015,0.0511548393267022,0.1378350433468544,0.8525350415114195,75.16227303856907,0.1491293745921627,-0.0350161867856967,-0.0144632270616522
60,2021-07-22,BTC-USD,31729.68,32287.74,7704.6404628,2.7802360439815335,0.0047471323493031,2,Wednesday,15598.47830878,11027.00528966,10006.47793721,84.23425633687783,36.901054224064865,-14.727461587160168,0.1041070475350851,0.1237956759568589,0.1894822973629579,0.0047471323493031,0.0719764139612324,0.4978463148088794,88.5234352023229,0.0785010551695251,-0.0297663444826311,0.0046466713775874
61,2021-07-22,ADA-USD,1.1503,1.1858,32116111.23,5.103016604364076,0.0132444672306246,2,Wednesday,67158180.72,38666530.06,36764908.57,65.08688783570301,-0.0057124359071951,-0.0043386385977348,0.1453447136056966,0.1431726377455707,0.260851719112835,0.0132444672306246,0.031159296568209,0.8512890558306301,70.00253689625303,0.1083435931432899,-0.0498518831993228,0.001365886972853
62,2021-07-22,ETH-USD,1948.68,2024.75,196355.49626351,5.032124309789188,0.014312336562835,2,Wednesday,263702.46075895,191611.5191467,184221.68200937,84.5215683064582,13.555434364828216,1.8986549955956016,0.1362442836919644,0.1364482665012988,0.2202907544353651,0.014312336562835,0.1324245426748063,0.7637410639136595,88.58685053039889,0.1173941761920223,-0.038605098706819,0.0120017898807811
63,2021-07-23,BTC-USD,32000.0,33647.26,9004.84262627,5.14771874999999,0.0421063846525027,3,Thursday,7704.6404628,18114.15286104,10006.47793721,84.23425633687783,210.34225985629385,30.28648270153063,0.1041070475350851,0.1237956759568589,0.1894822973629579,0.0421063846525027,0.0719764139612324,0.4978463148088794,88.5234352023229,0.0047471323493031,-0.0339105435018382,0.0046466713775874
64,2021-07-23,SOL-USD,26.404,28.539,473682.475,8.710801393728227,0.0298055064410205,3,Thursday,533994.037,684942.446,336913.017,69.10202521971725,0.1553144729039779,-0.0331091157876171,0.182736466615495,0.2139772414731276,0.3501834808187305,0.0298055064410205,0.0852981442044418,1.0366595679951325,74.78487871019239,0.038290060319958,-0.0428967541999674,0.0177973836324916
65,2021-07-23,UNI-USD,16.9463,18.5978,769097.006521,10.32496769206258,0.0575704846065485,3,Thursday,738895.894807,1517518.823204,516547.275849,70.53537526895332,0.1949134091264746,-7.779008667206872e-05,0.1942508891124892,0.1989699966597441,0.2728560956174015,0.0575704846065485,0.1378350433468544,0.8525350415114195,75.16227303856907,0.0511548393267022,-0.0749753788480477,-0.0144632270616522
66,2021-07-23,COMP-USD,385.76,418.04,30373.01,10.69058481957694,0.0085890754680564,3,Thursday,39504.753,50969.963,23815.536,58.56502242152467,6.305417095452981,1.4455466471470746,0.1712039288733099,0.1812499891789107,0.2860496209296344,0.0085890754680564,0.1363179211177254,0.3292016635407324,58.238869090724535,0.098513158940924,0.0277035165545405,0.0300361521106853
67,2021-07-23,ADA-USD,1.1465,1.2079,36324704.62,5.416484954208444,0.0186372069488953,3,Thursday,32116111.23,98783713.28,36764908.57,65.08688783570301,-0.0012372530762883,-0.0037183614934455,0.1453447136056966,0.1431726377455707,0.260851719112835,0.0186372069488953,0.031159296568209,0.8512890558306301,70.00253689625303,0.0132444672306246,-0.0594156422590415,0.001365886972853
68,2021-07-23,LINK-USD,15.23006,16.50932,1638273.7,8.904298472888476,0.0266051548770105,3,Thursday,1746202.93,4120032.39,2246280.75,74.71713939916837,0.0919022410875474,-0.0141771704839793,0.1590564294321275,0.2243411689142816,0.2827081691974709,0.0266051548770105,0.0833150148658463,0.8322183675062977,78.51158718627102,0.0514200719189277,-0.0538901463210472,0.0078814249427314
69,2021-07-23,LTC-USD,117.06,124.28,118715.13081923,6.834102169827439,0.02931919827729,3,Thursday,121783.80561523,248413.40790394,130554.60380952,71.890756302521,-0.5174868170831672,-0.7074330305884907,0.1373879177539357,0.1397101703023524,0.2225010178159379,0.02931919827729,0.0298309579052038,0.5309910507126283,78.98173474780872,0.0246965967919883,-0.0518688698418309,-0.0054690089492874
70,2021-07-23,MATIC-USD,0.8591,0.95,99638461.9,11.442206960772909,0.0795454545454545,3,Thursday,121874952.5,127303878.5,48841919.5,69.93572084481175,0.0124882595874532,-0.000416866252831,0.3340584079692,0.3331617672608793,0.4201388300883131,0.0795454545454545,0.1711045364891517,0.8086785009861932,72.82022864242968,-0.0109025514218276,-0.0614692653673163,-0.0112179487179486
71,2021-07-23,ETH-USD,1995.0,2125.81,177278.18951605,6.842606516290737,0.0499123348561549,3,Thursday,196355.49626351,278984.79921803,184221.68200937,84.5215683064582,30.36095696602797,7.591115389682075,0.1362442836919644,0.1364482665012988,0.2202907544353651,0.0499123348561549,0.1324245426748063,0.7637410639136595,88.58685053039889,0.014312336562835,-0.0175865027166142,0.0120017898807811
