,time,low,high,open,close,volume,price_change,average_price,volatility,product_id,load_dt
24,2021-07-18,0.7858,0.8601,0.8023,0.7938,33695683.2,-0.008500000000000063,0.8229500000000001,9.455332145584107,MATIC-USD,2024-07-15
25,2021-07-18,26.265,27.753,26.743,26.696,187697.59,-0.046999999999997044,27.009,5.665334094802968,SOL-USD,2024-07-15
26,2021-07-18,15.16,16.08084,15.36339,15.47617,1313944.66,0.11277999999999899,15.62042,6.074142480211071,LINK-USD,2024-07-15
27,2021-07-19,111.84,120.71,119.2,113.17,135210.96479477,-6.030000000000001,116.275,7.930972818311865,LTC-USD,2024-07-15
28,2021-07-19,14.4136,15.63,15.47993,14.52696,2750622.16,-0.9529699999999988,15.0218,8.439251817727703,LINK-USD,2024-07-15
29,2021-07-19,0.7286,0.8003,0.794,0.7337,45408560.6,-0.06030000000000002,0.7644500000000001,9.840790557233047,MATIC-USD,2024-07-15
30,2021-07-19,30429.99,31887.82,31786.37,30842.03,11027.00528966,-944.3400000000001,31158.905,4.7907672661081975,BTC-USD,2024-07-15
31,2021-07-19,24.0,26.711,26.711,24.524,704230.827,-2.1869999999999976,25.3555,11.295833333333327,SOL-USD,2024-07-15
32,2021-07-19,1.1159,1.1922,1.1816,1.1226,38666530.06,-0.05899999999999994,1.1540499999999998,6.837530244645581,ADA-USD,2024-07-15
33,2021-07-19,15.4052,16.7789,16.3089,15.7385,670108.122472,-0.5704000000000011,16.09205,8.917118894918595,UNI-USD,2024-07-15
34,2021-07-19,334.87,379.89,379.2,340.39,29131.186,-38.81,357.38,13.444023053722335,COMP-USD,2024-07-15
35,2021-07-19,1805.47,1918.65,1891.46,1818.44,191611.5191467,-73.01999999999998,1862.06,6.268727810487023,ETH-USD,2024-07-15
36,2021-07-20,13.3849,14.78253,14.53026,13.7441,4120032.39,-0.7861600000000006,14.083715,10.441841179239288,LINK-USD,2024-07-15
37,2021-07-20,14.4033,15.9692,15.7404,14.5585,1517518.823204,-1.1818999999999988,15.186250000000001,10.871814098158069,UNI-USD,2024-07-15
38,2021-07-20,103.88,115.06,113.2,107.3,248413.40790394,-5.900000000000006,109.47,10.762418174817103,LTC-USD,2024-07-15
39,2021-07-20,1718.41,1840.79,1818.45,1786.46,278984.79921803,-31.99000000000001,1779.6,7.1216997107791435,ETH-USD,2024-07-15
40,2021-07-20,22.139,24.993,24.539,23.472,684942.446,-1.0670000000000002,23.566,12.891277835493922,SOL-USD,2024-07-15
41,2021-07-20,29301.56,31052.65,30842.04,29796.16,18114.15286104,-1045.880000000001,30177.105000000003,5.9760982009149,BTC-USD,2024-07-15
42,2021-07-20,0.6221,0.7386,0.7337,0.6886,127303878.5,-0.04510000000000003,0.68035,18.72689278251086,MATIC-USD,2024-07-15
43,2021-07-20,1.025,1.1365,1.1228,1.0559,98783713.28,-0.06689999999999996,1.08075,10.878048780487822,ADA-USD,2024-07-15
44,2021-07-20,310.15,360.89,340.57,349.82,50969.963,9.25,335.52,16.359825890698055,COMP-USD,2024-07-15
45,2021-07-21,105.08,119.22,107.3,117.83,203854.10068571,10.530000000000001,112.15,13.456414160639513,LTC-USD,2024-07-15
46,2021-07-21,13.45593,15.77074,13.7441,15.295,3217956.0,1.5509000000000004,14.613335,17.202898647659428,LINK-USD,2024-07-15
47,2021-07-21,1754.27,2033.16,1786.51,1996.18,263702.46075895,209.67000000000007,1893.7150000000001,15.89778084331375,ETH-USD,2024-07-15
48,2021-07-21,1.038,1.2261,1.0559,1.1703,67158180.72,0.11439999999999984,1.13205,18.121387283236988,ADA-USD,2024-07-15
49,2021-07-21,14.02,16.877,14.5593,16.7296,801143.026103,2.170300000000001,15.4485,20.378031383737515,UNI-USD,2024-07-15
50,2021-07-21,0.6689,0.96,0.689,0.8897,180321987.2,0.2007000000000001,0.81445,43.51921064434144,MATIC-USD,2024-07-15
51,2021-07-21,22.818,27.476,23.489,26.691,648433.046,3.201999999999998,25.147,20.413708475764736,SOL-USD,2024-07-15
52,2021-07-21,29501.02,32825.0,29796.15,32135.19,15598.47830878,2339.0399999999972,31163.010000000002,11.26733923098252,BTC-USD,2024-07-15
53,2021-07-21,337.95,399.0,349.93,377.31,43907.192,27.379999999999995,368.475,18.064802485574795,COMP-USD,2024-07-15
54,2021-07-22,115.63,122.1,117.77,120.74,121783.80561523,2.969999999999999,118.865,5.59543371097466,LTC-USD,2024-07-15
55,2021-07-22,1.1503,1.209,1.1713,1.1858,32116111.23,0.014499999999999957,1.17965,5.103016604364076,ADA-USD,2024-07-15
56,2021-07-22,14.96639,16.18335,15.30255,16.08147,1746202.93,0.7789199999999994,15.57487,8.131286168541648,LINK-USD,2024-07-15
57,2021-07-22,368.36,415.39,377.26,414.48,39504.753,37.22000000000003,391.875,12.767401455098264,COMP-USD,2024-07-15
58,2021-07-22,0.845,0.9324,0.8903,0.88,121874952.5,-0.010299999999999976,0.8887,10.343195266272193,MATIC-USD,2024-07-15
59,2021-07-22,31729.68,32611.84,32152.68,32287.74,7704.6404628,135.0600000000013,32170.760000000002,2.7802360439815335,BTC-USD,2024-07-15
60,2021-07-22,25.935,28.193,26.702,27.713,533994.037,1.0109999999999992,27.064,8.706381337960297,SOL-USD,2024-07-15
61,2021-07-22,1948.68,2046.74,1996.21,2024.75,196355.49626351,28.539999999999964,1997.71,5.032124309789188,ETH-USD,2024-07-15
62,2021-07-22,16.0793,17.6202,16.735,17.5854,738895.894807,0.8504000000000005,16.84975,9.58312861878316,UNI-USD,2024-07-15
63,2021-07-23,32000.0,33647.27,32287.75,33647.26,9004.84262627,1359.510000000002,32823.634999999995,5.14771874999999,BTC-USD,2024-07-15
64,2021-07-23,26.404,28.704,27.706,28.539,473682.475,0.833000000000002,27.554000000000002,8.710801393728227,SOL-USD,2024-07-15
65,2021-07-23,0.8591,0.9574,0.8807,0.95,99638461.9,0.06929999999999992,0.90825,11.442206960772909,MATIC-USD,2024-07-15
66,2021-07-23,1.1465,1.2086,1.1858,1.2079,36324704.62,0.02210000000000001,1.17755,5.416484954208444,ADA-USD,2024-07-15
67,2021-07-23,16.9463,18.696,17.5854,18.5978,769097.006521,1.0123999999999995,17.821150000000003,10.324967692062579,UNI-USD,2024-07-15
68,2021-07-23,385.76,427.0,414.18,418.04,30373.01,3.8600000000000136,406.38,10.69058481957694,COMP-USD,2024-07-15
69,2021-07-23,1995.0,2131.51,2024.75,2125.81,177278.18951605,101.05999999999995,2063.255,6.842606516290737,ETH-USD,2024-07-15
70,2021-07-23,15.23006,16.58619,16.08063,16.50932,1638273.7,0.42868999999999957,15.908124999999998,8.904298472888476,LINK-USD,2024-07-15
71,2021-07-23,117.06,125.06,120.74,124.28,118715.13081923,3.5400000000000063,121.06,6.834102169827439,LTC-USD,2024-07-15
72,2021-07-24,16.33598,17.16056,16.51654,16.69933,2380283.65,0.18279000000000067,16.748269999999998,5.047631057334797,LINK-USD,2024-07-15
73,2021-07-24,123.37,127.82,124.3,126.12,135389.55116175,1.8200000000000074,125.595,3.6070357461295193,LTC-USD,2024-07-15
74,2021-07-24,1.1971,1.2499,1.208,1.2345,34456298.8,0.026499999999999968,1.2235,4.410659092807615,ADA-USD,2024-07-15
75,2021-07-24,18.0387,18.9452,18.6056,18.2573,525384.522422,-0.3482999999999983,18.49195,5.025306701702458,UNI-USD,2024-07-15
76,2021-07-24,401.27,428.56,418.19,410.41,25689.984,-7.779999999999973,414.91499999999996,6.800907119894341,COMP-USD,2024-07-15
77,2021-07-24,28.036,29.508,28.554,28.65,407701.845,0.09600000000000009,28.772,5.250392352689391,SOL-USD,2024-07-15
78,2021-07-24,33424.7,34525.0,33647.27,34283.01,9864.75243703,635.7400000000052,33974.85,3.2918769652382913,BTC-USD,2024-07-15
79,2021-07-24,0.9111,0.9888,0.9502,0.949,69413541.0,-0.0012000000000000899,0.9499500000000001,8.528152782351004,MATIC-USD,2024-07-15
80,2021-07-24,2107.13,2200.0,2125.82,2185.95,151102.52474975,60.129999999999654,2153.565,4.4074167232206785,ETH-USD,2024-07-15
81,2021-07-25,123.62,128.12,126.09,127.75,127952.25500464,1.6599999999999966,125.87,3.640187671897751,LTC-USD,2024-07-15
82,2021-07-25,17.2577,18.452,18.2681,18.2936,512393.905971,0.025500000000000966,17.85485,6.9203891596215135,UNI-USD,2024-07-15
83,2021-07-25,2108.08,2197.05,2186.76,2193.03,129013.98912781,6.269999999999982,2152.565,4.220428067246037,ETH-USD,2024-07-15
84,2021-07-25,370.11,413.08,410.15,391.59,34661.309,-18.560000000000002,391.595,11.61006187349706,COMP-USD,2024-07-15
85,2021-07-25,0.8867,0.9652,0.9487,0.9405,55210713.2,-0.008199999999999985,0.92595,8.853050637194078,MATIC-USD,2024-07-15
86,2021-07-25,1.1909,1.24,1.2341,1.2295,28499631.24,-0.0045999999999999375,1.2154500000000001,4.122932236123933,ADA-USD,2024-07-15
87,2021-07-25,33888.89,35451.04,34291.67,35428.26,9434.63002297,1136.5900000000038,34669.965,4.6096227996845025,BTC-USD,2024-07-15
88,2021-07-25,16.16488,17.0622,16.70725,16.77343,1841029.49,0.06618000000000279,16.61354,5.551046466166161,LINK-USD,2024-07-15
89,2021-07-25,26.556,28.896,28.652,28.253,450179.708,-0.3990000000000009,27.726,8.811568007230004,SOL-USD,2024-07-15
90,2021-07-26,16.6931,19.96024,16.77343,18.04387,6193778.21,1.2704399999999971,18.32667,19.57179912658522,LINK-USD,2024-07-15
91,2021-07-26,1.2233,1.4,1.2296,1.2554,115870944.93,0.025800000000000045,1.31165,14.444535273440682,ADA-USD,2024-07-15
92,2021-07-26,35251.54,40593.93,35428.25,37262.77,40354.54555841,1834.5199999999968,37922.735,15.155054218907882,BTC-USD,2024-07-15
93,2021-07-26,0.9307,1.1358,0.9401,1.0154,193964008.8,0.07530000000000003,1.03325,22.03717631889975,MATIC-USD,2024-07-15
94,2021-07-26,2172.99,2437.99,2192.38,2228.26,427763.06726806,35.88000000000011,2305.49,12.195178072609632,ETH-USD,2024-07-15
95,2021-07-26,385.01,438.0,391.68,392.15,72494.775,0.46999999999997044,411.505,13.763278875873356,COMP-USD,2024-07-15
96,2021-07-26,27.883,31.103,28.26,28.196,1209188.418,-0.06400000000000006,29.493000000000002,11.548255209267305,SOL-USD,2024-07-15
97,2021-07-26,18.1898,20.3128,18.2806,18.5299,1163690.621439,0.24930000000000163,19.2513,11.67137626581929,UNI-USD,2024-07-15
98,2021-07-26,127.03,140.43,127.74,131.11,359541.42055543,3.3700000000000188,133.73000000000002,10.548689285995438,LTC-USD,2024-07-15
99,2021-07-27,26.909,29.013,28.2,28.158,704029.709,-0.04199999999999804,27.961,7.818945334274789,SOL-USD,2024-07-15
100,2021-07-27,36413.26,39550.0,37262.76,39470.48,24709.10440908,2207.720000000001,37981.630000000005,8.614279523448321,BTC-USD,2024-07-15
101,2021-07-27,1.214,1.317,1.2556,1.2807,52836429.68,0.0250999999999999,1.2654999999999998,8.484349258649093,ADA-USD,2024-07-15
102,2021-07-27,2152.0,2321.0,2228.71,2300.59,253782.97390467,71.88000000000011,2236.5,7.853159851301116,ETH-USD,2024-07-15
103,2021-07-27,375.32,407.76,391.83,392.7,42934.636,0.8700000000000045,391.53999999999996,8.643291058296919,COMP-USD,2024-07-15
104,2021-07-27,17.7239,19.2524,18.5097,18.8979,665488.545208,0.3882000000000012,18.48815,8.62394845378275,UNI-USD,2024-07-15
105,2021-07-27,17.6019,19.59758,18.03713,19.49681,3505430.29,1.4596799999999988,18.59974,11.337866934819536,LINK-USD,2024-07-15
106,2021-07-27,0.9374,1.0641,1.0152,1.0404,123095890.3,0.02519999999999989,1.00075,13.516108384894393,MATIC-USD,2024-07-15
107,2021-07-27,127.43,135.19,131.09,134.74,247001.59531521,3.6500000000000057,131.31,6.0896178293965235,LTC-USD,2024-07-15
108,2021-07-28,18.5355,19.4577,18.8998,19.0547,734198.260073,0.15490000000000137,18.9966,4.975317633729871,UNI-USD,2024-07-15
109,2021-07-28,132.43,142.07,134.75,140.47,286528.35863658,5.719999999999999,137.25,7.279317375217086,LTC-USD,2024-07-15
110,2021-07-28,380.8,400.63,392.49,388.44,35111.431,-4.050000000000011,390.71500000000003,5.207457983193272,COMP-USD,2024-07-15
111,2021-07-28,18.61357,20.0,19.49837,19.119,3819179.1,-0.37937000000000154,19.306784999999998,7.448490536742821,LINK-USD,2024-07-15
112,2021-07-28,0.988,1.0592,1.0402,1.0185,61666519.1,-0.021700000000000053,1.0236,7.206477732793514,MATIC-USD,2024-07-15
113,2021-07-28,38803.34,40925.56,39475.99,40035.1,27198.33358111,559.1100000000006,39864.45,5.469168375711991,BTC-USD,2024-07-15
114,2021-07-28,2245.1,2347.88,2300.28,2300.42,205833.21106135,0.13999999999987267,2296.49,4.577969800899746,ETH-USD,2024-07-15
115,2021-07-28,27.38,28.782,28.152,27.899,600058.97,-0.2530000000000001,28.081,5.120525931336746,SOL-USD,2024-07-15
116,2021-07-28,1.258,1.3183,1.2805,1.288,40890998.88,0.007500000000000062,1.28815,4.793322734499206,ADA-USD,2024-07-15
117,2021-07-29,27.33,31.935,27.894,31.295,604801.5,3.4010000000000034,29.6325,16.84961580680571,SOL-USD,2024-07-15
118,2021-07-29,18.62135,19.46881,19.12062,19.36497,1643580.34,0.24435000000000073,19.04508,4.551012681679908,LINK-USD,2024-07-15
119,2021-07-29,1.2576,1.2986,1.288,1.286,31307955.85,-0.0020000000000000018,1.2781,3.26017811704834,ADA-USD,2024-07-15
120,2021-07-29,0.9908,1.0441,1.0183,1.0283,34012518.3,0.010000000000000009,1.01745,5.3794913201453385,MATIC-USD,2024-07-15
121,2021-07-29,136.63,143.0,140.48,141.52,177678.6190261,1.0400000000000205,139.815,4.662226450999052,LTC-USD,2024-07-15
122,2021-07-29,39229.47,40644.85,40035.1,40039.44,11022.42512817,4.3400000000037835,39937.16,3.60795085939218,BTC-USD,2024-07-15
123,2021-07-29,378.26,402.0,388.39,396.54,25629.078,8.150000000000034,390.13,6.2761063818537535,COMP-USD,2024-07-15
124,2021-07-29,18.6215,19.8022,19.0693,19.5899,570913.532004,0.5206000000000017,19.21185,6.34052036624331,UNI-USD,2024-07-15
125,2021-07-29,2267.78,2399.99,2300.76,2383.32,172925.7166805,82.55999999999995,2333.885,5.829930592914637,ETH-USD,2024-07-15
126,2021-07-30,135.92,145.93,141.57,145.62,192035.3875036,4.050000000000011,140.925,7.364626250735743,LTC-USD,2024-07-15
127,2021-07-30,382.3,412.11,396.75,404.33,27750.415,7.579999999999984,397.20500000000004,7.797541198012032,COMP-USD,2024-07-15
128,2021-07-30,29.998,33.082,31.309,32.41,995658.776,1.1009999999999955,31.54,10.280685379025268,SOL-USD,2024-07-15
129,2021-07-30,2317.51,2474.82,2383.47,2463.9,222140.744211,80.43000000000029,2396.165,6.78788872539924,ETH-USD,2024-07-15
130,2021-07-30,19.3813,21.0525,19.5888,20.9374,1279384.680772,1.3486000000000011,20.2169,8.622744604335102,UNI-USD,2024-07-15
131,2021-07-30,0.9957,1.0717,1.0284,1.0681,52890399.9,0.03970000000000007,1.0337,7.632821130862716,MATIC-USD,2024-07-15
132,2021-07-30,18.8413,22.67731,19.36904,22.29126,5685875.49,2.922220000000003,20.759304999999998,20.359582406734134,LINK-USD,2024-07-15
133,2021-07-30,38342.0,42320.57,40039.44,42237.95,15063.2344059,2198.5099999999948,40331.285,10.376532262271137,BTC-USD,2024-07-15
134,2021-07-30,1.2489,1.3183,1.2856,1.3115,38616782.07,0.025900000000000034,1.2835999999999999,5.5568900632556755,ADA-USD,2024-07-15
135,2021-07-31,1.2886,1.3339,1.3119,1.3206,34186235.93,0.00869999999999993,1.31125,3.5154431165606175,ADA-USD,2024-07-15
136,2021-07-31,1.0252,1.1014,1.0663,1.0839,52651970.6,0.01760000000000006,1.0633,7.432696059305506,MATIC-USD,2024-07-15
137,2021-07-31,2422.31,2555.0,2463.88,2533.74,134549.11974341,69.85999999999967,2488.6549999999997,5.477829014453149,ETH-USD,2024-07-15
138,2021-07-31,41064.11,42414.61,42233.66,41495.01,9351.94288576,-738.6500000000015,41739.36,3.288759941467135,BTC-USD,2024-07-15
139,2021-07-31,31.705,37.0,32.389,36.759,906618.344,4.369999999999997,34.3525,16.700835830310684,SOL-USD,2024-07-15
140,2021-07-31,141.95,146.68,145.61,144.43,130109.55881696,-1.1800000000000068,144.315,3.3321592109897984,LTC-USD,2024-07-15
141,2021-07-31,393.59,410.49,404.69,406.15,15158.074,1.4599999999999795,402.03999999999996,4.293808277649339,COMP-USD,2024-07-15
142,2021-07-31,21.28087,23.37,22.29126,22.73065,3775770.25,0.4393899999999995,22.325435,9.816938875149376,LINK-USD,2024-07-15
143,2021-07-31,20.7061,21.9678,20.9384,21.7652,589050.587442,0.8267999999999986,21.33695,6.093373450335897,UNI-USD,2024-07-15
144,2021-08-01,2511.5,2699.0,2533.54,2555.43,260742.0604239,21.889999999999873,2605.25,7.465657973322716,ETH-USD,2024-07-15
145,2021-08-01,39426.0,42605.64,41499.0,39865.41,10617.67293456,-1633.5899999999965,41015.82,8.064830315020544,BTC-USD,2024-07-15
146,2021-08-01,33.276,36.866,36.8,34.198,659610.671,-2.6019999999999968,35.071,10.788556316864996,SOL-USD,2024-07-15
147,2021-08-01,21.5713,23.2205,21.7811,21.9968,817724.489962,0.21570000000000178,22.3959,7.645343581518037,UNI-USD,2024-07-15
148,2021-08-01,21.76465,23.92949,22.7309,22.07602,3816249.2,-0.6548799999999986,22.847070000000002,9.946587700698158,LINK-USD,2024-07-15
149,2021-08-01,138.14,149.87,144.46,140.28,187796.35302912,-4.180000000000007,144.005,8.491385550890415,LTC-USD,2024-07-15
150,2021-08-01,1.0419,1.1362,1.0827,1.0502,61901551.9,-0.03249999999999997,1.08905,9.050772626931572,MATIC-USD,2024-07-15
151,2021-08-01,1.3,1.3893,1.3211,1.3147,57836099.18,-0.006399999999999961,1.3446500000000001,6.8692307692307635,ADA-USD,2024-07-15
152,2021-08-01,392.13,425.63,406.3,408.9,31240.046,2.599999999999966,408.88,8.543085201336291,COMP-USD,2024-07-15
153,2021-08-02,1.02,1.0799,1.0504,1.0451,43524967.4,-0.005300000000000082,1.04995,5.872549019607849,MATIC-USD,2024-07-15
154,2021-08-02,2503.7,2666.36,2555.99,2608.12,234264.49105555,52.13000000000011,2585.0299999999997,6.4967847585573475,ETH-USD,2024-07-15
155,2021-08-02,1.2941,1.3504,1.3141,1.3078,40273945.27,-0.006299999999999972,1.32225,4.350513870643692,ADA-USD,2024-07-15
156,2021-08-02,21.39,23.97772,22.06757,23.48414,3593371.62,1.41657,22.683860000000003,12.097802711547455,LINK-USD,2024-07-15
157,2021-08-02,38690.0,40459.68,39859.18,39149.59,12379.41216528,-709.5900000000038,39574.84,4.573998449211683,BTC-USD,2024-07-15
158,2021-08-02,393.52,426.76,409.18,407.28,31307.0,-1.900000000000034,410.14,8.446838788371624,COMP-USD,2024-07-15
159,2021-08-02,21.41,23.0983,21.9729,22.363,669466.173384,0.39010000000000034,22.25415,7.885567491826241,UNI-USD,2024-07-15
160,2021-08-02,33.03,35.93,34.162,33.187,731191.72,-0.9750000000000014,34.480000000000004,8.779897063275806,SOL-USD,2024-07-15
161,2021-08-02,138.81,145.91,140.31,141.36,183456.98787082,1.0500000000000114,142.36,5.114905266191192,LTC-USD,2024-07-15
162,2021-08-03,32.36,35.878,33.227,34.116,795903.493,0.8890000000000029,34.119,10.871446229913476,SOL-USD,2024-07-15
163,2021-08-03,2445.58,2633.0,2608.12,2508.31,237814.06443089,-99.80999999999995,2539.29,7.66362171754758,ETH-USD,2024-07-15
164,2021-08-03,37627.21,39785.3,39149.59,38191.44,15094.81739624,-958.1499999999942,38706.255000000005,5.735450489154003,BTC-USD,2024-07-15
165,2021-08-03,22.12001,24.43999,23.48341,23.92314,4116530.84,0.43973000000000084,23.28,10.488150773892059,LINK-USD,2024-07-15
166,2021-08-03,385.57,408.72,407.28,396.57,19396.219,-10.70999999999998,397.145,6.004097829187964,COMP-USD,2024-07-15
167,2021-08-03,1.262,1.3815,1.3082,1.3692,58921735.47,0.06099999999999994,1.32175,9.46909667194928,ADA-USD,2024-07-15
168,2021-08-03,135.69,143.26,141.35,138.48,123513.48539737,-2.8700000000000045,139.475,5.578893065074798,LTC-USD,2024-07-15
169,2021-08-03,1.0046,1.0599,1.0455,1.0222,34516061.6,-0.0233000000000001,1.03225,5.504678478996629,MATIC-USD,2024-07-15
170,2021-08-03,20.6807,22.7412,22.369,21.3267,651567.680589,-1.042300000000001,21.71095,9.963395823158779,UNI-USD,2024-07-15
171,2021-08-04,33.268,36.662,34.116,35.794,733114.835,1.6779999999999973,34.965,10.20199591198749,SOL-USD,2024-07-15
172,2021-08-04,391.1,472.79,396.26,464.06,46717.386,67.80000000000001,431.94500000000005,20.887241114804397,COMP-USD,2024-07-15
173,2021-08-04,1.3229,1.3935,1.3689,1.3767,47303288.33,0.007800000000000029,1.3582,5.336760148159347,ADA-USD,2024-07-15
174,2021-08-04,37509.0,39965.1,38189.4,39722.41,15327.67624669,1533.010000000002,38737.05,6.548028473166437,BTC-USD,2024-07-15
175,2021-08-04,1.0074,1.071,1.0228,1.0537,34317668.1,0.03090000000000015,1.0392000000000001,6.313281715306718,MATIC-USD,2024-07-15
176,2021-08-04,2455.94,2771.42,2508.16,2724.71,250129.62895073,216.55000000000018,2613.6800000000003,12.845590690326311,ETH-USD,2024-07-15
177,2021-08-04,135.54,144.5,138.47,142.54,147775.74279442,4.069999999999993,140.01999999999998,6.610594658403429,LTC-USD,2024-07-15
178,2021-08-04,22.85352,25.0,23.93749,24.19875,3599253.65,0.26126000000000005,23.92676,9.392338685681683,LINK-USD,2024-07-15
179,2021-08-04,20.7677,23.7317,21.3308,23.5377,945875.097404,2.206900000000001,22.2497,14.272163022385717,UNI-USD,2024-07-15
180,2021-08-05,22.44671,24.32504,24.19725,24.07253,2840345.02,-0.12471999999999994,23.385875,8.367952363620335,LINK-USD,2024-07-15
181,2021-08-05,22.08,25.5733,23.5213,25.4543,938314.031476,1.9329999999999998,23.82665,15.821105072463777,UNI-USD,2024-07-15
182,2021-08-05,35.483,38.28,35.779,37.398,830964.109,1.6189999999999998,36.8815,7.882648028633442,SOL-USD,2024-07-15
183,2021-08-05,37300.0,41447.89,39718.9,40888.74,28507.85532682,1169.8399999999965,39373.945,11.120348525469167,BTC-USD,2024-07-15
184,2021-08-05,136.25,145.25,142.54,143.59,196551.82944498,1.0500000000000114,140.75,6.605504587155964,LTC-USD,2024-07-15
185,2021-08-05,1.3384,1.3987,1.3763,1.3867,44521029.62,0.010399999999999965,1.36855,4.505379557680814,ADA-USD,2024-07-15
186,2021-08-05,436.42,494.73,464.14,475.53,50175.104,11.389999999999986,465.57500000000005,13.36098253975528,COMP-USD,2024-07-15
187,2021-08-05,1.0107,1.0759,1.0536,1.0655,45766301.9,0.0118999999999998,1.0433,6.450974572078773,MATIC-USD,2024-07-15
188,2021-08-05,2530.69,2845.0,2724.71,2829.35,326176.98753449,104.63999999999987,2687.8450000000003,12.41993290367449,ETH-USD,2024-07-15
189,2021-08-06,450.0,485.14,475.37,466.74,25574.574,-8.629999999999995,467.57,7.808888888888886,COMP-USD,2024-07-15
190,2021-08-06,1.0354,1.0995,1.0655,1.0811,45096279.6,0.015600000000000058,1.06745,6.190844118215165,MATIC-USD,2024-07-15
191,2021-08-06,2721.0,2949.21,2829.49,2892.98,283374.42059615,63.49000000000024,2835.105,8.38699007717751,ETH-USD,2024-07-15
192,2021-08-06,35.672,40.453,37.427,39.513,709576.505,2.0859999999999985,38.0625,13.402668759811634,SOL-USD,2024-07-15
193,2021-08-06,141.95,150.96,143.6,148.09,217727.61633752,4.490000000000009,146.45499999999998,6.347305389221571,LTC-USD,2024-07-15
194,2021-08-06,24.5488,26.9574,25.4413,26.1794,842245.5792,0.7381000000000029,25.7531,9.811477546763996,UNI-USD,2024-07-15
195,2021-08-06,1.3622,1.4261,1.3867,1.4032,51652205.51,0.01649999999999996,1.39415,4.690941124651288,ADA-USD,2024-07-15
196,2021-08-06,39876.74,43399.26,40888.73,42869.58,20425.1145444,1980.8499999999985,41638.0,8.833520493400423,BTC-USD,2024-07-15
197,2021-08-06,23.07,24.40397,24.07415,23.9013,2791442.43,-0.1728500000000004,23.736985,5.782271348071092,LINK-USD,2024-07-15
